0,0.5627999999999543
1,0.6253999999999474
2,0.5353999999999574
3,0.5226999999999588
4,0.6187999999999482
5,0.6807999999999413
6,0.6807999999999413
7,0.7647999999999321
8,0.7868999999999297
9,0.8826999999999191
10,0.87429999999992
11,0.8988999999999173
12,0.8623999999999213
13,0.9084999999999163
14,0.9319999999999137
15,0.9577999999999108
16,0.947299999999912
17,0.8952999999999177
18,0.8976999999999175
19,0.9051999999999166
20,0.9260999999999143
21,0.9363999999999132
22,0.9394999999999128
23,0.9346999999999134
24,0.9402999999999128
25,0.9349999999999133
26,0.9313999999999137
27,0.9320999999999137
28,0.9334999999999135
29,0.9358999999999132
30,0.938099999999913
31,0.9374999999999131
32,0.9374999999999131
33,0.9371999999999131
34,0.9363999999999132
35,0.9367999999999131
36,0.9404999999999127
37,0.9364999999999132
38,0.9327999999999136
39,0.9297999999999139
40,0.9171999999999153
41,0.9256999999999144
42,0.919499999999915
43,0.9209999999999149
44,0.9215999999999148
45,0.928899999999914
46,0.8992999999999173
47,0.9263999999999143
48,0.9213999999999148
49,0.8829999999999191
50,0.9093999999999162
51,0.9189999999999151
52,0.9188999999999151
53,0.9145999999999156
54,0.9154999999999155
55,0.8961999999999176
56,0.9178999999999152
57,0.9246999999999145
58,0.9138999999999157
59,0.9011999999999171
60,0.9239999999999146
61,0.9268999999999142
62,0.928699999999914
63,0.9389999999999129
64,0.9333999999999135
65,0.9349999999999133
66,0.9180999999999152
67,0.9276999999999141
68,0.9190999999999151
69,0.9233999999999146
70,0.9349999999999133
71,0.9297999999999139
72,0.9227999999999147
73,0.9315999999999137
74,0.9284999999999141
75,0.9366999999999132
76,0.9234999999999146
77,0.9296999999999139
78,0.9187999999999151
79,0.9131999999999157
80,0.9258999999999143
81,0.9344999999999134
82,0.9191999999999151
83,0.8819999999999192
84,0.8939999999999179
85,0.9001999999999172
86,0.892699999999918
87,0.920099999999915
88,0.9244999999999145
89,0.9356999999999133
90,0.9392999999999129
91,0.9132999999999157
92,0.9164999999999154
93,0.9039999999999168
94,0.911299999999916
95,0.9226999999999147
96,0.9188999999999151
97,0.9168999999999153
98,0.920099999999915
99,0.9121999999999159
100,0.9071999999999164
101,0.7960999999999286
102,0.8172999999999263
103,0.9175999999999153
104,0.9219999999999148
105,0.9386999999999129
106,0.9354999999999133
107,0.9126999999999158
108,0.9374999999999131
109,0.938299999999913
110,0.9260999999999143
111,0.9255999999999144
112,0.9209999999999149
113,0.9266999999999143
114,0.9027999999999169
115,0.901599999999917
116,0.9144999999999156
117,0.9075999999999164
118,0.9160999999999154
119,0.9240999999999145
120,0.920299999999915
121,0.9141999999999156
122,0.9003999999999172
123,0.9049999999999166
124,0.9048999999999167
125,0.9037999999999168
126,0.8880999999999185
127,0.9007999999999171
128,0.9113999999999159
129,0.9267999999999142
130,0.919499999999915
131,0.8980999999999174
132,0.8900999999999183
133,0.8810999999999193
134,0.8805999999999193
135,0.9043999999999167
136,0.9056999999999166
137,0.9052999999999166
138,0.9063999999999165
139,0.9154999999999155
140,0.9173999999999153
141,0.9151999999999155
142,0.920399999999915
143,0.8852999999999188
144,0.8950999999999177
145,0.8974999999999175
146,0.8846999999999189
147,0.8914999999999181
148,0.8804999999999193
149,0.9006999999999171
150,0.8801999999999194
151,0.9002999999999172
152,0.9027999999999169
153,0.8883999999999185
154,0.8757999999999199
155,0.8795999999999194
156,0.8980999999999174
157,0.8996999999999172
158,0.9162999999999154
159,0.9210999999999149
160,0.8965999999999176
161,0.9052999999999166
162,0.8895999999999183
163,0.8764999999999198
164,0.8723999999999202
165,0.8821999999999192
166,0.9009999999999171
167,0.8673999999999208
168,0.883299999999919
169,0.8935999999999179
170,0.8883999999999185
171,0.8853999999999188
172,0.8806999999999193
173,0.8692999999999206
174,0.8629999999999213
175,0.8353999999999243
176,0.8590999999999217
177,0.8843999999999189
178,0.8916999999999181
179,0.8539999999999223
180,0.8226999999999257
181,0.8084999999999273
182,0.8348999999999244
183,0.856899999999922
184,0.8629999999999213
185,0.8584999999999218
186,0.864999999999921
187,0.8503999999999227
188,0.8518999999999225
189,0.8419999999999236
190,0.8304999999999249
191,0.8522999999999225
192,0.8462999999999231
193,0.8520999999999225
194,0.810799999999927
195,0.78389999999993
196,0.820299999999926
197,0.8507999999999226
198,0.8309999999999248
199,0.8065999999999275
200,0.8133999999999267
201,0.8126999999999268
202,0.7878999999999295
203,0.7970999999999285
204,0.7946999999999288
205,0.7997999999999282
206,0.8077999999999274
207,0.8149999999999266
208,0.8071999999999274
209,0.8037999999999278
210,0.8087999999999272
211,0.8115999999999269
212,0.8060999999999275
213,0.8031999999999279
214,0.8059999999999276
215,0.8033999999999278
216,0.7985999999999284
217,0.7824999999999301
218,0.7479999999999339
219,0.7763999999999308
220,0.774899999999931
221,0.69329999999994
222,0.7037999999999388
223,0.6558999999999441
224,0.5624999999999544
225,0.656299999999944
226,0.7130999999999378
227,0.7165999999999374
228,0.6737999999999421
229,0.620599999999948
230,0.5319999999999577
231,0.6407999999999457
232,0.684199999999941
233,0.7078999999999384
234,0.6606999999999436
235,0.7237999999999366
236,0.7228999999999367
237,0.6849999999999409
238,0.6484999999999449
239,0.5465999999999561
240,0.5964999999999506
241,0.6399999999999458
242,0.5576999999999549
243,0.5013999999999611
244,0.5045999999999607
245,0.5003999999999612
246,0.4278999999999692
247,0.5097999999999602
248,0.4249999999999695
249,0.04330000000000021
